GazeX,GazeY,index,Group(组别),TimeStamp,Distance_X,Distance_Y,Distance(CurrentAndPrevious),Gaze_Origin_Left_X,Gaze_Origin_Left_Y,Gaze_Origin_Right_X,Gaze_Origin_Right_Y,Gaze_Direction_Left_X,Gaze_Direction_Left_Y,Gaze_Direction_Right_X,Gaze_Direction_Right_Y,Pupil_Pos_Left_X,Pupil_Pos_Left_Y,Pupil_Pos_Right_X,Pupil_Pos_Right_Y,Pupil_Size_Left,Pupil_Pos_Right,Eye_Openness_Left,Eye_Openness_Right,IN_SACCADE,IN_FIXATION,TargetAppear,angle,GazeX,isCorrect
-0.0397,-0.0157,0,第1组,614385208,0.01769652,0.05408274,0.05690439,33.85504,4.581848,-32.40259,6.912415,0.004257202,-0.01377869,0.03833008,0.008255005,0.4925781,0.4677873,0.5062236,0.3723137,2.812881,2.904358,1,1,1,0,Center
-0.0452,0.0282,0,第1组,614385216,0.00553561,0.04383972,0.04418783,33.83499,4.719727,-32.41177,7.041824,0.004943848,0.004150391,0.036026,0.02096558,0.4932866,0.4604346,0.5069255,0.3667069,2.852371,2.948914,1,1,1,0,Center
-0.0461,0.0348,0,第1组,614385225,0.0008796975,0.006602535,0.006660881,33.83237,4.85556,-32.43735,7.111771,-0.01277161,0.01403809,0.04476929,0.01377869,0.4959723,0.4543136,0.5064482,0.3634491,2.738647,2.934921,1,1,0,1,Center
-0.0156,0.0653,0,第1组,614385233,0.03044823,0.03049377,0.04309252,33.84077,5.003159,-32.44781,7.176102,-0.01278687,0.03053284,0.03671265,0.01898193,0.4955654,0.4472617,0.5078967,0.3587498,2.935043,2.974167,1,1,1,0,Center
-0.0580,0.0500,0,第1组,614385241,0.0423267,0.01522086,0.04498027,33.84363,5.172989,-32.43996,7.383163,0.000213623,0.01867676,0.03962708,0.02093506,0.4937957,0.4438183,0.5072968,0.3534271,2.893341,2.987198,1,1,1,0,Center
-0.0361,0.0767,0,第1组,614385250,0.02186471,0.02664739,0.03446953,33.88382,5.272751,-32.42216,7.486313,-0.009872437,0.03062439,0.03094482,0.03067017,0.4938836,0.4382338,0.5078828,0.3477293,2.819,3.029175,1,1,1,0,Center
0.0029,0.0956,0,第1组,614385258,0.03897114,0.01887013,0.04329932,33.91495,5.357513,-32.37473,7.488129,-0.008346558,0.03663635,0.03747559,0.04646301,0.4925789,0.4337983,0.5051432,0.3428536,2.882309,3.076431,1,1,1,0,Center
-0.0061,0.1244,0,第1组,614385266,0.009012517,0.02884849,0.03022352,33.93904,5.456741,-32.33058,7.667465,-0.006027222,0.05229187,0.04147339,0.03773499,0.49151,0.4298275,0.5030656,0.3400571,2.800644,3.043854,1,1,1,0,Center
-0.0046,0.1410,0,第1组,614385275,0.001526166,0.01654965,0.01661987,33.98251,5.488297,-32.30162,7.584518,-0.00177002,0.05633545,0.04670715,0.05555725,0.4892781,0.4284621,0.5011888,0.336498,2.907608,3.151352,1,1,0,1,Center
-0.0103,0.1183,0,第1组,614385283,0.005649946,0.02263709,0.02333152,34.04468,5.427063,-32.27348,7.577469,0.003753662,0.04724121,0.05915833,0.05012512,0.4864558,0.429786,0.4983145,0.3354676,2.80397,3.151443,1,1,1,0,Center
-0.0096,0.1614,0,第1组,614385291,0.0007164143,0.04304276,0.04304872,34.10051,5.421494,-32.23227,7.53566,0.00378418,0.06440735,0.05384827,0.06388855,0.4844035,0.4288369,0.4971456,0.3325389,2.82399,2.853271,1,1,1,0,Center
-0.0058,0.1225,0,第1组,614385300,0.003713191,0.03887068,0.03904763,34.12877,5.326096,-32.20592,7.544342,0.002319336,0.04893494,0.05812073,0.06365967,0.483584,0.4320045,0.4957274,0.3318028,2.852768,2.982834,1,1,1,0,Center
-0.0631,0.1365,0,第1组,614385308,0.05728991,0.01406206,0.05899047,34.13277,5.341049,-32.18999,7.572189,0.02520752,0.05451965,0.06758118,0.06547546,0.4802219,0.4328713,0.4939188,0.3312175,2.915894,3.052521,1,1,1,0,Center
-0.0223,0.1032,0,第1组,614385316,0.04079735,0.03338105,0.05271355,34.0504,5.243637,-32.24321,7.508667,0.008926392,0.04122925,0.05641174,0.0602417,0.4853859,0.4363315,0.4975033,0.3329393,2.894058,3.190201,1,1,1,0,Center
-0.0083,0.0962,0,第1组,614385325,0.014052,0.007001877,0.01569984,33.9646,4.932571,-32.25642,7.576645,0.003219604,0.03842163,0.02984619,0.04241943,0.4893473,0.4407021,0.5017714,0.3357282,2.90564,3.078644,1,1,0,1,Center
-0.0318,0.0836,0,第1组,614385333,0.02351272,0.01253052,0.02664324,33.9436,4.914368,-32.26463,7.607132,-0.00769043,0.0426178,0.02659607,0.02716064,0.4914591,0.4412035,0.5026119,0.3375164,2.950897,3.115723,1,1,1,0,Center
-0.0583,0.0936,0,第1组,614385341,0.02647237,0.009994194,0.02829612,33.94485,4.890656,-32.27829,7.641479,-0.00958252,0.02973938,0.02337646,0.03744507,0.4916955,0.4423509,0.503404,0.3340793,2.938416,3.031479,1,1,1,0,Center
-0.1089,0.0490,0,第1组,614385350,0.05061246,0.04466736,0.06750403,33.93559,4.943542,-32.32138,7.754395,-0.002044678,0.03034973,0.04350281,0.01956177,0.4911293,0.4408404,0.502089,0.3333066,2.848862,3.032883,1,1,1,0,Center
-0.0921,0.0846,0,第1组,614385358,0.01675585,0.03560277,0.03934864,33.91653,4.950363,-32.33202,7.836349,-0.002044678,0.03884888,0.0368042,0.03378296,0.4917953,0.4376468,0.5033516,0.3288,2.956375,2.977921,1,1,1,0,Center
-0.0847,0.1210,0,第1组,614385366,0.007405296,0.03642241,0.0371676,33.89091,5.067856,-32.3669,7.865952,-0.01072693,0.04101563,0.03382874,0.04830933,0.4940802,0.4339558,0.505064,0.3242688,2.776077,3.122192,1,1,1,0,Center
-0.0944,0.1245,0,第1组,614385375,0.009686939,0.003502227,0.0103006,33.86899,5.205231,-32.40941,7.93689,-0.01875305,0.04727173,0.03768921,0.04969788,0.4959387,0.4293453,0.5059345,0.3207043,2.807678,3.108368,1,1,0,1,Center
-0.0778,0.1256,0,第1组,614385383,0.01660366,0.001083449,0.01663898,33.80598,5.292328,-32.44963,8.057266,-0.0005187988,0.05456543,0.03111267,0.05012512,0.4957152,0.4261804,0.5081787,0.3178301,2.881851,2.942963,1,1,0,1,Center
-0.0622,0.1205,0,第1组,614385391,0.01564664,0.005077392,0.01644984,33.75554,5.338745,-32.49506,8.147354,-0.001800537,0.04608154,0.02894592,0.04844666,0.4976909,0.4254487,0.5102664,0.3157735,2.889175,3.058563,1,1,0,1,Center
-0.0445,0.1153,0,第1组,614385400,0.01762339,0.005187422,0.01837099,33.73717,5.337997,-32.5486,8.183151,-0.01437378,0.04116821,0.03434753,0.04856873,0.4999167,0.4238811,0.5113184,0.3140475,3.03595,3.020721,1,1,0,1,Center
-0.0845,0.1486,0,第1组,614385408,0.03996836,0.03331779,0.05203408,33.70934,5.294266,-32.5894,8.154312,-0.003814697,0.05906677,0.04264832,0.05935669,0.4996699,0.421614,0.5115263,0.3120763,2.940521,3.064392,1,1,1,0,Center
-0.0646,0.1469,0,第1组,614385416,0.01990063,0.001761079,0.01997841,33.71852,5.276657,-32.60469,8.173782,-0.01856995,0.04263306,0.03009033,0.06016541,0.5012961,0.4234453,0.5138113,0.3118174,2.919846,2.989655,1,1,0,1,Center
-0.0797,0.1335,0,第1组,614385425,0.01508942,0.01339532,0.02017734,33.71249,5.267334,-32.60506,8.139511,-0.01576233,0.04890442,0.03460693,0.05354309,0.5010396,0.4238171,0.5131458,0.3134103,2.991943,2.985336,1,1,1,0,Center
-0.0797,0.1124,0,第1组,614385433,3.288686E-05,0.02106797,0.021068,33.714,5.295166,-32.59346,8.114319,-0.01721191,0.05038452,0.03730774,0.04428101,0.5011477,0.42481,0.5124647,0.3154761,2.974182,3.087418,1,1,1,0,Center
-0.0843,0.1276,0,第1组,614385441,0.004614256,0.01521235,0.01589676,33.71584,5.227524,-32.57132,8.094299,0.00050354,0.04597473,0.03701782,0.05145264,0.4988372,0.4273409,0.5117241,0.3154223,2.853775,3.075287,1,1,0,1,Center
-0.0840,0.1389,0,第1组,614385450,0.0002864972,0.01130639,0.01131002,33.72926,5.234207,-32.54807,8.038681,-0.001968384,0.04855347,0.03575134,0.05587769,0.4985957,0.4288943,0.5111002,0.3164452,2.881012,3.104782,1,1,0,1,Center
-0.0467,0.1256,0,第1组,614385458,0.03726427,0.01327111,0.0395569,33.71027,5.164963,-32.55351,7.982727,-0.01106262,0.04574585,0.01979065,0.050354,0.5004385,0.4324352,0.5137386,0.3210356,2.860916,3.139145,1,1,1,0,Center
-0.0152,0.1278,0,第1组,614385466,0.031557,0.002200112,0.0316336,33.65588,5.017761,-32.58846,7.867126,-0.03399658,0.02246094,0.008911133,0.05311584,0.5053783,0.4401184,0.5165838,0.3256818,2.796188,3.110962,1,1,1,0,Center
-0.0145,0.0381,0,第1组,614385475,0.0006284853,0.08973359,0.08973578,33.64215,4.932922,-32.60567,7.728317,-0.05284119,0.01255798,0.0078125,0.01533508,0.5081151,0.4453215,0.5171916,0.3346412,2.93399,2.993484,1,1,1,0,Center
-0.0289,0.0151,0,第1组,614385483,0.01438206,0.02300648,0.02713193,33.65852,4.856888,-32.60294,7.67392,-0.05578613,-0.0004882813,0.01329041,0.006210327,0.5078995,0.4486805,0.5162618,0.3383455,2.91774,2.894318,1,1,1,0,Center
-0.0112,0.0209,0,第1组,614385491,0.01774048,0.005797915,0.01866388,33.67967,4.813446,-32.58586,7.609558,-0.04983521,-0.006195068,0.007461548,0.009170532,0.5063276,0.4507526,0.5166644,0.3402586,2.916611,3.048157,1,1,0,1,Center
-0.0048,0.0027,0,第1组,614385500,0.006409132,0.01815888,0.01925673,33.69051,4.821365,-32.55818,7.564789,-0.04278564,0.004486084,0.01672363,0,0.5049737,0.4504342,0.514456,0.3441263,2.937561,3.05661,1,1,0,1,Center
-0.0096,-0.0258,0,第1组,614385508,0.004807032,0.0285737,0.02897523,33.72249,4.798904,-32.53122,7.483154,-0.01953125,0.001281738,0.02035522,-0.01855469,0.5009717,0.4526143,0.5128487,0.3488766,2.694016,2.940201,1,1,1,0,Center
0.0668,0.0255,0,第1组,614385516,0.07636022,0.05135793,0.09202456,33.75729,4.81337,-32.45804,7.680206,-0.02900696,0.01097107,0.01203918,-0.002548218,0.5007532,0.4524775,0.5119492,0.3487587,2.888504,2.917999,1,1,1,0,Center
0.0990,0.0490,0,第1组,614385525,0.0322271,0.02349775,0.03988396,33.81293,4.816818,-32.43092,7.567169,-0.03987122,0.01972961,0.01628113,-0.005432129,0.500314,0.4525095,0.5101736,0.3512484,2.7836,2.820389,1,1,1,0,Center
0.0719,0.0261,0,第1组,614385533,0.02714708,0.02292372,0.03553113,33.86406,4.756485,-32.40703,7.262436,-0.02973938,0.01046753,0.01850891,0.009246826,0.4970521,0.4554661,0.5089509,0.3526316,2.820801,3.14473,1,1,1,0,Center
0.0599,0.0163,0,第1组,614385541,0.01199295,0.0098109,0.01549466,33.89285,4.70871,-32.34154,7.390732,-0.02418518,0.006500244,0.01135254,0.008239746,0.4953381,0.4583084,0.5079557,0.3547113,2.715164,3.085098,1,1,0,1,Center
0.0570,-0.0082,0,第1组,614385550,0.002826422,0.02449783,0.02466034,33.93335,4.700424,-32.30814,7.340515,-0.02296448,-0.003326416,0.01655579,0.009231567,0.4934612,0.4614827,0.5060443,0.3564592,2.874802,3.091583,1,1,1,0,Center
0.0586,-0.0238,0,第1组,614385558,0.001567107,0.01564564,0.01572393,33.96684,4.612595,-32.27165,7.220505,-0.02381897,-0.009658813,0.01472473,0.00189209,0.4924557,0.4649847,0.5049275,0.359871,2.762711,3.08046,1,1,0,1,Center
0.0219,-0.0309,0,第1组,614385566,0.03675163,0.007091496,0.03742956,34.00829,4.552826,-32.24539,7.179214,-0.009155273,-0.01263428,0.02160645,0.006286621,0.4889416,0.4668425,0.5030583,0.360359,2.811661,3.136017,1,1,1,0,Center
0.0198,-0.0312,0,第1组,614385575,0.002098348,0.0002670549,0.002115274,34.03085,4.52182,-32.22205,7.141586,-0.008132935,-0.01261902,0.02101135,0.005981445,0.4879642,0.4673108,0.5022117,0.3608743,2.849121,3.071472,1,1,0,1,Center
0.0352,-0.0244,0,第1组,614385583,0.01545249,0.006828396,0.01689397,34.05585,4.560196,-32.1799,7.221237,-0.01422119,-0.009796143,0.01753235,-0.0009002686,0.4879099,0.4668059,0.5013085,0.3615401,2.797256,3.04483,1,1,0,1,Center
0.0325,-0.0027,0,第1组,614385591,0.002748944,0.02170911,0.02188246,34.06702,4.560516,-32.19688,7.160706,-0.01332092,-0.001144409,0.02244568,0.006713867,0.4873013,0.4656432,0.5011883,0.3606146,2.897705,3.120865,1,1,1,0,Center
0.0371,-0.0073,0,第1组,614385600,0.004617326,0.004616433,0.006529253,34.05942,4.574661,-32.20755,7.152222,-0.01565552,-0.003265381,0.01924133,0.01142883,0.4879623,0.4655539,0.5019211,0.3596397,2.825729,3.055084,1,1,0,1,Center
-0.0005,-0.0177,0,第1组,614385608,0.03757931,0.01037563,0.03898536,34.03342,4.575821,-32.22887,7.136429,-0.0005493164,-0.007629395,0.02098083,0.008132935,0.4868798,0.4654974,0.5024871,0.3601016,2.838547,3.136581,1,1,1,0,Center
